@relation ‘jgroups’

@attribute fix {False,True}
@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entrophy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute contains_bug {False,True}
@attribute author_date_unix_timestamp numeric

@data
False,2,2,2,0.999609836,32,11,1046.5,2,0,20,1161.5,0,258,True,1077744927
False,1,1,1,0,3,2,3657,2,0,85,1163,0,223,False,1077754846
False,1,1,1,0,596,0,0,1,0,0,1164,0,578,True,1077760516
False,3,3,3,1.351687126,35,9,1702.666667,2,0,109,1166,0,259,True,1077760596
False,1,1,1,0,4,4,1082,1,48.59017361,8,1168,1.020580293,580,False,1077813394
False,1,1,1,0,3,5,1192,1,0.61306713,2,1169,2.631142744,581,False,1077813485
False,1,1,1,0,15,15,508,2,0.679537037,12,1170,2.471590135,260,False,1077819308
False,4,40,40,3.513168882,404,655,683.85,4,95.33289786,198,1190.5,1.004884335,274,True,1077822827
False,1,2,2,0.981940787,10,9,2522,3,12.44823495,40,1211.5,1.554551422,607,False,1077823110
False,1,2,2,0.954434003,12,4,1088,4,0.262592593,20,1213.5,3.856135402,609,False,1077845515
False,1,1,1,0,5,3,3666,2,0.987280093,88,1215,2.012883788,225,False,1077845897
False,1,2,2,0.090543853,94,80,2733,3,21.8485706,34,1216.5,1.02317142,611,False,1077915372
False,1,1,1,0,7,9,3082,3,0,33,1218,0,612,False,1077916241
False,1,1,1,0,26,25,3080,3,0.230081019,34,1219,5.346295085,613,False,1077936120
True,1,1,1,0,2,2,546,4,3.326388889,16,1220,1.300626305,275,False,1078110227
False,1,1,1,0,4,4,820,1,137.2997801,4,1221,1.007283333,276,False,1078111670
False,1,1,1,0,12,1,936,1,42.51224537,16,1222,1.023522634,614,False,1078111726
False,2,2,2,0.721928095,8,2,423,4,3.348206019,28,1223.5,1.224000553,56,False,1078112112
False,1,1,1,0,292,296,896,1,174.5932523,2,1225,1.005727598,277,False,1078155501
False,2,3,3,0.316459642,169,4,344.6666667,2,65.01964892,8,1227,0.684674778,615,False,1078156782
False,1,1,1,0,634,661,1478,1,174.6189583,2,1229,1.005726755,616,True,1078157722
False,1,3,3,0.305738302,108,113,293.6666667,4,0,31,1231,0,280,True,1078159873
False,1,1,1,0,62,69,329,2,0,7,1233,0,281,False,1078161369
False,1,1,1,0,0,79,79,1,0,3,1234,0,23,False,1078162175
False,1,1,1,0,7,1,3670,2,3.669293981,90,1235,1.272531993,226,False,1078162924
False,1,1,1,0,3,0,264,1,58.86302083,4,1236,1.016988595,59,False,1078181500
False,1,1,1,0,100,0,824,1,38.99953704,6,1237,1.02564133,282,False,1078332827
False,2,2,2,0.99107606,13,5,1909,2,0,98,1238.5,0,617,False,1078804612
True,1,1,1,0,32,13,1264,1,63.75597222,16,1240,1.015684805,618,False,1078805105
False,1,1,1,0,5,1,3698,2,0.006226852,94,1241,161.5947955,228,False,1078805150
False,1,4,4,1.873909103,30,30,1100,1,182.1307523,8,1243.5,1.002859667,232,False,1078806741
False,1,1,1,0,23,6,1092,1,165.6165278,4,1246,1.006038045,619,True,1078880540
False,1,1,1,0,14,2,712,4,0,9,1247,0,620,True,1078880699
False,2,5,5,1.825751119,90,64,1750.4,4,0,135,1250,0,624,True,1078884442
False,1,1,1,0,4,1,1723,2,0,11,1253,0,234,False,1078895424
False,1,2,2,0.764204507,36,27,309.5,2,0,10,1254.5,0,61,False,1078896556
False,1,1,1,0,2,2,1726,2,0,13,1256,0,235,False,1078898268
False,1,1,1,0,53,19,1454,4,0,15,1257,0,625,True,1079459436
False,1,1,1,0,10,5,1488,4,0.003680556,16,1258,272.6981132,626,True,1079459754
False,1,1,1,0,4,2,1628,4,6.658912037,8,1259,1.150174682,627,False,1079459772
False,1,1,1,0,4,1,3712,4,6.662094907,98,1260,1.150102935,236,False,1079460047
False,1,1,1,0,2,2,3718,4,0,101,1261,0,237,False,1079460141
False,1,1,1,0,4,3,1142,3,30.91002315,16,1262,1.032351965,628,True,1079540676
False,1,1,1,0,4,1,3721,4,0,103,1263,0,238,False,1079540712
False,1,1,1,0,5,2,38,4,25.58878472,10,1264,1.039079621,62,False,1080322983
False,1,1,1,0,0,0,0,1,0,0,1265,0,15,False,1080585731
False,1,1,1,0,9,0,0,1,0,0,1266,0,629,False,1080586879
False,1,1,1,0,4,1,3724,4,12.10885417,104,1267,1.082584197,239,False,1080586917
False,5,311,311,6.614098865,5378,7827,624.5498392,4,0,1887,1423,0,387,True,1080629232
False,2,2,2,1,7,3,2286,4,0,118,1579.5,0,388,True,1080792524
False,2,2,2,0.918295834,4,2,1903,4,0.945219907,124,1581.5,1.529011443,242,False,1080792545
False,2,6,6,0.388247095,470,392,1274.666667,4,0,58,1585.5,0,836,True,1081129275
False,1,1,1,0,106,0,0,1,0,0,1589,0,389,False,1081137434
False,2,4,4,1.370261941,49,62,1053,4,3.962685185,44,1591.5,1.128796228,839,True,1081137447
False,1,1,1,0,6,2,124,1,0,9,1594,0,243,False,1081170502
False,1,1,1,0,20,2,74,4,0,19,1595,0,67,False,1081221844
False,1,1,1,0,39,47,1158,4,8.91056713,4,1596,1.112226302,840,True,1081399105
False,1,1,1,0,35,29,1500,4,8.924571759,20,1597,1.112050194,841,True,1081400315
False,2,3,3,1.450908284,9,14,996.3333333,4,0,31,1599,0,390,False,1081400328
False,1,1,1,0,1,1,168,1,0,5,1,0,1,False,1081432625
True,1,1,1,0,2,2,728,4,0,25,3,0,3,False,1081435586
False,1,1,1,0,3,4,1142,4,8.038321759,6,1601,1.124404077,844,True,1082093616
False,1,1,1,0,23,31,1812,4,16.95243056,16,1602,1.058988591,845,True,1082093922
False,1,1,1,0,3,3,2456,4,16.96954861,20,1603,1.058929087,846,False,1082095401
False,1,1,1,0,106,0,0,1,0,0,1604,0,391,False,1082099237
False,1,1,1,0,10,4,492,4,0,9,1605,0,847,False,1082128891
False,1,1,1,0,4,1,3760,4,15.46780093,112,1606,1.064650431,244,False,1082128963
False,1,1,1,0,24,25,1383,4,0,5,1607,0,848,False,1082400067
False,2,5,5,1.827851819,81,192,1212.6,4,0,67,1610,0,393,True,1082400094
True,1,1,1,0,605,549,1212,4,0,21,5,0,1,True,1082548620
True,1,2,2,0.185318009,789,700,1390,4,6.711070602,44,6.5,1.074687246,3,False,1082554304
False,1,2,2,0.992889528,1242,1389,1479,4,0.38744213,48,1613.5,2.935772965,853,True,1082587779
False,3,7,7,1.741739673,164,152,579.4285714,4,15.06690311,58,1618,1.021619423,395,True,1082588805
True,1,1,1,0,2,2,1024,4,23.32663194,10,46,1.042869455,20,False,1082644653
True,1,1,1,0,20,9,1952,4,3.213819444,24,1622,1.311156248,858,True,1082677768
False,2,5,5,1.998179625,56,56,1133.6,4,0,69,1625,0,396,True,1082677798
False,1,1,1,0,4,1,3769,4,0,115,1628,0,245,False,1082679296
False,1,1,1,0,20,20,946,4,23.74295139,20,1629,1.042117763,863,False,1082680623
True,2,20,20,3.684680819,342,368,1243.2,4,15.7397419,336,1639.5,1.864544772,882,True,1082684342
False,1,1,1,0,6,5,2180,4,18.66086806,10,1650,1.053588075,883,False,1082741574
False,1,1,1,0,4,3,1187,4,0,11,1651,0,884,False,1082747479
False,2,2,2,0.994030211,7,4,2555.5,4,0,124,1652.5,0,885,False,1082747494
False,1,1,1,0,4,4,1154,4,1.850787037,26,1654,1.540310679,886,False,1082747687
False,1,58,58,3.217664928,1074,1117,975.5517241,4,32.38108756,504,1683.5,1.026662722,944,True,1082748971
False,1,1,1,0,6,1,3786,4,0.035173611,120,1713,29.43040474,248,False,1082750533
False,1,1,1,0,74,52,1632,4,0.766388889,14,1714,2.304820587,945,True,1082750558
False,1,3,3,1.195136484,344,326,360,4,0,13,1716,0,948,True,1082805567
False,1,1,1,0,4,1,3796,4,0.637650463,122,1718,2.56825731,249,False,1082805626
False,1,2,2,0.997197118,44,293,296,1,82.40162037,12,1719.5,1.007621268,70,False,1083003293
False,3,27,27,4.373111259,541,2057,625.4814815,4,81.07520533,316,1734,1.001332541,956,True,1083004804
False,1,2,2,0.977417818,21,30,523,4,19.69662616,14,1748.5,1.030313545,958,False,1083080850
False,1,1,1,0,3,4,1142,4,3.896053241,12,1750,1.256670004,959,False,1083085590
False,1,1,1,0,12,17,1140,4,0.028298611,14,1751,36.33742331,960,False,1083088035
False,2,5,5,1.245863075,98,90,888,4,13.75471991,66,1754,1.197303817,397,True,1083127724
False,1,1,1,0,60,0,0,1,0,0,10,0,6,True,1083160685
True,1,1,1,0,2,2,1974,4,1.89,32,1757,1.529100529,965,False,1083168100
False,1,1,1,0,137,105,354,4,29.45414352,4,1758,1.033951081,398,False,1083174070
False,1,1,1,0,23,1,928,4,23.57238426,6,1759,1.042422522,966,True,1083174101
False,1,1,1,0,5,1,1064,4,23.69802083,6,1760,1.042197617,967,False,1083176784
True,1,1,1,0,8,3,2470,4,0.571655093,30,1761,2.749306554,968,True,1083177115
False,1,1,1,0,4,1,3824,4,1.994872685,126,1762,1.501285123,251,False,1083177161
True,1,1,1,0,79,77,818,4,0,11,1763,0,399,False,1083177856
False,1,1,1,0,9,2,3837,4,0,129,1764,0,252,False,1083177870
False,1,1,1,0,4,4,128,4,0,9,1765,0,969,False,1083177898
False,1,1,1,0,42,16,1232,4,2.005115741,14,1766,1.498724328,970,False,1083178046
False,1,1,1,0,5,1,384,1,144.8000347,6,1767,1.006906076,971,False,1083178251
False,1,1,1,0,98,5,1284,4,0.021875,16,1768,46.71428571,972,True,1083179936
False,1,1,1,0,20,7,667,4,0,7,1769,0,973,False,1083181076
False,2,2,2,0.870864469,17,7,2657,4,0.037627315,148,1770.5,17.72814312,974,False,1083182154
True,1,1,1,0,18,4,814,4,0.630706019,18,1772,2.585524746,975,True,1083182217
False,1,1,1,0,10,2,1480,4,0.016238426,20,1773,62.58232359,976,False,1083183557
True,1,1,1,0,383,306,1502,4,2.796064815,28,12,1.3576455,8,True,1083246384
False,1,1,1,0,8,1,738,4,5.455,16,1774,1.183318057,977,True,1083476116
False,1,1,1,0,5,1,3854,4,3.40375,132,1775,1.29379361,254,False,1083476238
True,1,1,1,0,10,13,749,4,0,19,1776,0,978,False,1083478697
True,1,1,1,0,28,1,3862,4,0.116111111,134,14,9.612440191,0,False,1083486270
False,1,1,1,0,4,2,1656,4,2.998668981,30,16,1.33348129,10,True,1083505469
False,1,1,1,0,5,1,3916,4,0.292175926,136,1777,4.422595468,255,False,1083511514
False,1,1,1,0,0,602,1204,1,67.70743056,12,1778,1.014769428,6,False,1083512013
False,1,1,1,0,12,11,728,4,24.03413194,26,1779,1.041607494,26,False,1083512135
False,1,1,1,0,19,4,329,4,0,5,1780,0,400,False,1083512376
False,1,1,1,0,2,2,344,4,0.002175926,6,1781,460.5744681,401,False,1083512564
False,1,1,1,0,4,3,1660,4,0.101898148,32,18,10.81372104,12,True,1083514273
False,1,1,1,0,5,4,547,4,0,7,1782,0,402,False,1083596019
False,1,1,1,0,4,1,1665,4,0,35,21,0,15,True,1083601009
False,1,1,1,0,3,4,3062,4,10.19851852,42,1783,1.098053457,979,True,1083630123
False,2,2,2,0.399938047,39,24,2956.5,4,0,174,1784.5,0,980,False,1083635858
False,1,1,1,0,6,1,1501,4,0,23,1786,0,981,False,1083692202
False,1,1,1,0,3,3,896,1,165.4639931,4,1787,1.006043611,982,False,1083692652
False,1,1,1,0,22,22,1388,4,11.74711806,10,1788,1.085127262,983,False,1083692749
False,1,1,1,0,87,55,1998,4,0.791701389,36,1789,2.263102496,984,False,1083704261
False,1,1,1,0,12,3,1388,4,0.133483796,12,1790,8.491545998,985,False,1083704282
False,1,1,1,0,414,327,2072,4,0.500543981,40,22,2.997826439,16,True,1083757094
False,1,1,1,0,8,4,2030,4,0,13,1794,0,989,False,1083764712
False,1,1,1,0,260,258,2246,4,0.093206019,42,1795,11.7289209,990,True,1083765147
False,1,1,1,0,3,4,2250,4,0.004953704,44,1796,202.8691589,991,False,1083765575
False,1,1,1,0,88,76,260,1,239.5820486,2,1797,1.004173935,992,True,1083770533
False,1,1,1,0,17,32,1259,4,0,11,1798,0,993,True,1083773713
False,1,1,1,0,28,2,1406,4,0.861643519,14,1799,2.160572764,994,False,1083778728
False,1,2,2,1,3,7,922,4,6.457887731,30,1800.5,1.08066216,996,False,1083778773
False,2,3,3,1.460721099,11,10,2737.333333,4,1.609729938,200,1803,1.286639273,998,False,1083861129
False,1,1,1,0,151,192,1458,4,0.957916667,16,1805,2.043932144,999,False,1083861492
False,1,1,1,0,2,2,1376,4,4.242858796,18,1806,1.235690144,1000,False,1084228075
False,1,2,2,0.432750159,20,25,780,4,15.27293403,30,1807.5,1.045449532,1002,False,1084234492
True,1,1,1,0,230,219,1679,4,0,37,1809,0,1003,True,1084286627
False,1,1,1,0,3,16,3938,4,5.007430556,142,1810,1.199703219,258,False,1084293771
False,1,1,1,0,2,3,1188,4,18.89837963,14,1811,1.052914589,1004,False,1084381791
False,1,1,1,0,4,123,546,4,43.95648148,6,1812,1.022749774,1005,False,1084427072
False,1,1,1,0,2,15,226,4,43.97358796,4,1813,1.022740924,403,False,1084428550
False,1,3,3,0.680700243,37,41,351.3333333,4,43.97596065,18,1815,1.013896481,406,False,1084428755
False,1,1,1,0,19,31,1664,4,0,17,1817,0,1006,True,1084428907
False,1,2,2,0.206877808,4,119,1160.5,4,0,60,1818.5,0,1008,False,1084428967
False,1,1,1,0,15,1,3912,4,1.565243056,144,1820,1.638878413,259,False,1084429008
False,1,1,1,0,12,1,208,4,16.49979167,8,1821,1.060606826,1009,False,1084430386
False,1,1,1,0,4,1,3940,4,0.016435185,146,1822,61.84507042,260,False,1084430428
False,1,1,1,0,4,3,1024,4,21.33237269,12,1823,1.046877111,407,False,1084487770
False,1,1,1,0,3,15,112,1,247.9522917,2,1824,1.004033034,1010,False,1084493722
False,1,1,1,0,3,8,3060,4,9.996041667,44,1825,1.100039599,1011,False,1084493781
False,1,1,1,0,3,4,549,4,0,7,1826,0,1012,False,1084494073
False,1,1,1,0,4,6,548,4,0.002372685,8,1827,422.4634146,1013,False,1084494278
False,1,1,1,0,43,47,240,4,0,7,1828,0,1014,True,1084494954
False,1,1,1,0,5,6,340,4,20.7484375,8,1829,1.0481964,1015,True,1084541636
False,1,3,3,1.370240034,349,347,467.3333333,4,0,21,1831,0,1018,False,1084551621
False,3,4,4,1.221953321,30,203,1127,4,103.7573553,46,1834.5,1.003430985,408,False,1084551971
False,2,2,2,0.619382195,6,7,1625,4,1.379010417,52,1837.5,1.680532467,409,False,1084580312
False,1,3,3,1.530993713,11,21,1031.333333,4,29.14940201,46,1840,1.014991543,1024,False,1084580368
False,1,1,1,0,107,0,107,1,0,1,1842,0,410,True,1084581407
False,1,1,1,0,42,246,1132,4,45.74303241,8,1843,1.021861253,1025,True,1084581430
False,1,1,1,0,3,10,516,4,1.765,22,1844,1.566572238,1026,False,1084581463
False,3,6,6,1.521871006,7,472,849.6666667,4,131.8093056,168,1847.5,1.096979218,412,False,1084581517
False,1,1,1,0,2,1,3954,4,0.000706019,150,1851,1417.393443,263,False,1084581578
False,2,2,2,0.672294817,53,15,469,4,2.686741898,12,1852.5,1.279157731,413,False,1084813553
False,1,1,1,0,3,2,784,4,0.031944444,12,1854,32.30434783,1031,False,1084816313
False,1,1,1,0,13,2,1622,4,48.48729167,16,1855,1.020623961,1032,False,1084818534
False,1,1,1,0,8,19,870,4,24.23795139,14,1856,1.041257612,1033,False,1084843130
False,1,2,2,0.989992792,13,21,619,4,24.24366898,20,1857.5,1.030935912,1035,True,1084843624
False,1,1,1,0,3,3,3050,4,3.996134259,48,1859,1.250241843,1036,False,1084925578
False,1,1,1,0,5,1,3956,4,3.982372685,152,1860,1.251106584,264,False,1084925655
False,1,1,1,0,13,1,786,4,1.272222222,14,1861,1.786026201,1037,False,1084926233
False,1,1,1,0,15,3,1644,4,1.252523148,18,1862,1.798388438,1038,False,1084926752
False,1,1,1,0,98,5,323,4,0,5,1863,0,414,False,1084986738
False,1,1,1,0,41,1,416,4,0.011099537,6,1864,91.09384776,415,False,1084987697
False,1,1,1,0,26,1,521,4,0,9,1865,0,416,False,1084987806
False,1,1,1,0,36,5,680,4,21.80490741,8,1866,1.045861236,1039,True,1085065020
False,1,1,1,0,24,5,258,4,55.8009375,4,1867,1.017920846,1040,False,1085450433
False,1,1,1,0,5,0,859,4,0,5,1868,0,1041,False,1086384080
False,1,1,1,0,2,2,3050,4,20.65130787,50,1869,1.048423083,1042,False,1086709851
False,1,1,1,0,4,1,3964,4,20.65140046,154,1870,1.048422866,265,False,1086709936
False,1,1,1,0,11,3,706,4,0,9,1871,0,1043,True,1086795151
False,1,1,1,0,5,1,3974,4,0,157,1872,0,266,False,1086795165
False,1,1,1,0,2,4,3050,4,0.987569444,52,1873,2.012587019,1044,True,1086795177
False,1,1,1,0,9,6,284,4,48.47300926,8,1874,1.020630038,1045,False,1086937039
False,1,1,1,0,13,9,3046,4,3.016886574,54,1875,1.33146755,1046,False,1087055836
False,1,1,1,0,4,1,3978,4,3.341134259,158,1876,1.299299556,267,False,1087083839
True,1,1,1,0,2,1,972,4,51.00804398,8,1877,1.019604751,1047,False,1087581196
False,1,2,2,1,10,10,1189,4,51.39864583,28,1878.5,1.016783047,1049,False,1088006224
False,1,1,1,0,3,3,2480,4,55.89527778,32,1880,1.017890599,1050,False,1088006467
False,1,1,1,0,18,9,290,4,12.3815162,10,1881,1.080765553,1051,False,1088006802
False,1,1,1,0,29,9,1046,4,0,15,1882,0,417,True,1088114304
False,1,1,1,0,66,27,3054,4,12.33565972,56,1883,1.08106579,1052,False,1088121637
False,1,2,2,0.795040279,21,4,2855,4,59.38269097,174,1884.5,1.04583333,269,False,1088121718
False,1,1,1,0,9,1,3992,4,0.01724537,162,1886,58.98657718,270,False,1088123208
False,1,2,2,0.973385435,41,6,1829.5,4,0,70,1887.5,0,1054,True,1088123261
False,2,4,4,1.970950594,10,10,1159,4,103.1575029,26,1890.5,1.004059715,1057,False,1088125626
False,1,1,1,0,3,2,1753,4,0,17,1893,0,271,False,1088211356
False,2,2,2,0.918295834,7,5,2068,4,29.6787963,174,1894.5,1.480075286,1058,False,1088214801
False,1,1,1,0,2,2,4012,4,0,167,1896,0,273,False,1088215034
False,1,1,1,0,8,7,612,1,275.1147454,4,1897,1.003634847,27,False,1088215560
False,1,1,1,0,2,4,126,1,0,11,1898,0,274,False,1088615569
False,1,1,1,0,2,2,266,4,95.66372685,4,1899,1.010453283,418,False,1088894578
False,1,1,1,0,71,73,236,4,95.70439815,4,1900,1.010448841,419,True,1088898092
False,1,1,1,0,1,0,0,1,0,0,1901,0,28,False,1088979936
False,1,1,1,0,37,1,730,4,63.29627315,28,1902,1.015798718,29,False,1088980933
False,2,120,120,6.489711904,737,758,893.6166667,4,90.246106,1328,1962.5,1.00144101,1177,True,1089006085
False,2,75,75,5.69553729,346,358,609.52,4,101.6530816,580,2060,1.000447509,455,True,1089007109
False,1,43,43,4.921917591,326,323,382.2325581,4,104.9512384,284,2119,1.001027577,498,True,1089007843
False,1,6,6,1.878996309,37,37,437,4,92.84082755,40,2143.5,1.005383356,504,False,1089008291
False,2,158,158,7.217431142,190,184,665.4050633,4,0.344837963,1630,2225.5,1.103207667,569,True,1089036754
False,1,1,1,0,3,9,140,4,2.078298611,16,48,1.48116281,18,True,1089216319
True,1,1,1,0,2,3,128,4,0.013946759,18,2305,72.70124481,1310,False,1089217524
True,1,1,1,0,12,6,554,4,7.48056713,12,50,1.133679704,20,False,1089683075
False,2,2,2,0.819600435,31,16,1395,4,56.13577546,18,52.5,1.071288273,22,False,1089683124
False,1,2,2,0.98223093,83,0,41.5,1,0,2,58.5,0,3,True,1089683183
False,1,1,1,0,3,3,4028,4,0,171,61,0,5,False,1089683209
False,1,1,1,0,7,3,4028,4,0.297534722,172,2306,4.36095227,276,False,1089708916
True,1,1,1,0,56,24,1098,4,0,11,2307,0,1311,True,1089787054
False,1,1,1,0,2,2,1130,4,0,13,2308,0,1312,False,1089800568
False,1,1,1,0,10,9,1066,4,9.177662037,18,2309,1.108960212,570,False,1089801241
False,1,1,1,0,8,8,1130,4,0.487071759,14,2310,3.053085569,1313,True,1089842651
False,1,1,1,0,3,11,2480,4,10.23155093,38,2311,1.097736893,1314,False,1089920760
False,1,2,2,0.970950594,4,6,1346,4,0,52,2312.5,0,1316,False,1089921137
False,1,1,1,0,5,5,3134,4,10.31746528,62,2314,1.09692303,1317,False,1089928183
False,1,1,1,0,13,56,1130,4,1.682222222,16,0,0,0,False,1089987995
False,1,1,1,0,27,3,226,4,0.774502315,12,2,2.291151725,2,False,1089988054
False,1,1,1,0,1,2,3134,4,4.023020833,64,2315,1.248569431,1318,False,1090275772
False,1,1,1,0,1,6,1039,4,0,19,2316,0,1319,True,1090294404
False,1,1,1,0,0,1,229,4,0,9,2317,0,1320,False,1090549565
False,2,4,4,1.828844606,15,18,311.25,4,0,28,2319.5,0,573,False,1090549614
False,1,5,5,2.252724196,7,13,1382,4,14.64263194,112,2324,1.026526685,1326,True,1090549681
False,1,2,2,0.619382195,2,11,220,4,34.54342014,14,2327.5,86.89192912,575,False,1090550117
False,1,1,1,0,2,2,824,4,0,9,2329,0,1327,False,1090550828
False,1,1,1,0,12,6,202,4,19.91550926,10,2330,1.050212123,576,False,1090757454
True,1,1,1,0,42,14,1640,4,21.21510417,20,2331,1.047136229,1328,True,1090839070
False,1,1,1,0,5,1,4040,4,0,175,2332,0,277,False,1090839125
False,2,5,5,1.949350195,27,22,816,4,34.89490509,48,2335,1.007947953,1332,True,1090839150
False,1,1,1,0,47,42,89,1,0,3,2338,0,1333,False,1090855406
False,1,1,1,0,62,0,0,1,0,0,2339,0,1334,False,1090855606
False,1,1,1,0,4,1,1757,4,0,19,2340,0,278,False,1090956517
False,1,2,2,0.979868757,8,4,1340,4,22.75115741,46,2341.5,1.032965356,1336,False,1091002454
False,1,1,1,0,5,1,4044,4,1.891076389,176,2343,1.528799368,279,False,1091002514
False,2,6,6,2.392496298,22,18,1400.333333,4,36.0200463,252,2346.5,1.289624287,1341,True,1091054813
True,1,1,1,0,5,2,1682,4,23.71534722,42,2350,1.042166787,1342,False,1091055091
False,1,1,1,0,4,1,4058,4,0.004259259,180,2351,235.7826087,281,False,1091055181
False,1,1,1,0,2,2,1688,4,0,45,2352,0,1343,False,1091055558
False,2,2,2,0.605186577,15,12,946,4,12.10619213,66,2353.5,2.201849835,577,True,1091092131
False,1,1,1,0,1,22,824,4,7.079201389,10,4,1.141258872,4,True,1091162471
False,1,1,1,0,5,1,38,1,325.1376042,2,6,1.003075621,6,False,1091162533
False,1,1,1,0,121,22,2464,4,14.36847222,42,8,1.069596822,8,True,1091162573
False,1,1,1,0,2,2,340,4,0,9,11,0,11,False,1091162609
False,1,1,1,0,306,19,561,4,0,15,13,0,13,True,1091162632
False,1,4,4,1.595079134,24,24,1052.5,4,57.05324942,30,15.5,1.017563788,3,False,1091162673
False,1,2,2,0.995592754,61,67,1386,4,25.11761574,46,144.5,1.029859522,23,True,1091176247
False,1,1,1,0,121,4,163,1,0,5,23,0,15,False,1091307238
False,1,1,1,0,15,2,4064,4,2.922835648,182,24,1.342133503,0,False,1091307714
False,1,1,1,0,14,2,42,1,326.8682176,2,26,1.003059337,16,False,1091312058
False,1,1,1,0,12,2,64,1,326.8685648,2,28,1.003059334,18,False,1091312088
False,1,1,1,0,7,1,4090,4,0.064305556,184,32,16.55075594,2,False,1091313270
False,1,1,1,0,7,2,1694,4,2.921585648,48,2355,1.342279885,1345,True,1091344556
False,1,1,1,0,6,15,1129,4,0,11,2356,0,1346,True,1091537390
False,1,1,1,0,146,132,616,4,29.82430556,12,2357,1.033529699,1347,True,1091613574
False,1,1,1,0,4,1,4105,4,0,187,2358,0,282,False,1091613627
False,1,1,1,0,59,0,59,1,0,1,2359,0,578,False,1091614029
False,1,1,1,0,11,3,848,4,5.242291667,16,2360,1.190756269,1348,False,1091615566
False,1,1,1,0,2,2,864,4,0,19,2361,0,1349,False,1091615720
True,1,1,1,0,27,25,1704,4,3.13943287,50,2362,1.318528869,1350,True,1091615803
True,1,1,1,0,3,1,1708,4,0.084675926,52,2363,12.80973209,1351,True,1091623119
False,1,1,1,0,2,5,864,4,0.152916667,20,2364,7.539509537,1352,False,1091628932
False,1,1,1,0,4,1,4108,4,0.17994213,188,2365,6.557342253,283,False,1091629174
False,2,2,2,0.708835673,14,17,2195.5,4,0,198,2366.5,0,1353,False,1091629535
True,1,1,1,0,23,29,1712,4,0.076805556,54,2368,14.0198915,1354,False,1091629755
True,1,1,1,0,150,207,497,4,0,5,2369,0,579,True,1091630304
False,2,2,2,0.99107606,6,3,2121.5,4,0,214,2370.5,0,1355,False,1091631507
False,1,1,1,0,3,2,1701,4,0,57,2372,0,1356,False,1091692507
False,2,2,2,0.985228136,10,4,2123,4,0.707615741,216,2373.5,2.059897282,1357,False,1091692645
False,1,1,1,0,3,4,1018,4,8.99380787,24,2375,1.11118761,1358,False,1091779519
False,1,1,1,0,9,1,4140,4,0,197,2376,0,287,False,1091779564
False,1,1,1,0,0,0,0,1,0,0,0,0,0,False,1091886415
False,1,2,2,0.907165768,31,0,0,1,0,0,2.5,0,3,False,1091886490
False,1,1,1,0,204,0,0,1,0,0,6,0,0,False,1091886553
False,1,2,2,0.954923512,1126,0,0,1,0,0,8.5,0,1,True,1091886611
False,1,1,1,0,1424,0,1424,1,0,1,13,0,1,True,1091886668
False,1,1,1,0,131,0,0,1,0,0,14,0,2,False,1091886844
False,1,1,1,0,4,4,214,4,15.48958333,12,2377,1.064559516,580,False,1092095754
False,1,1,1,0,2,6,214,4,0.00056713,14,2378,1764.265306,581,False,1092095803
True,3,3,3,1.069385739,46,24,1834.666667,4,25.53393519,230,2380,1.090956098,582,False,1092146933
False,2,9,9,3.091001658,101,34,1614.444444,4,23.28977109,402,2386,1.07413984,1367,True,1092319689
